TcCLB.506563.120,169,0.00,0.00,0,o
TcCLB.506563.130,171,0.06,0.00,0,o
TcCLB.506563.160,1755,19.14,0.00,0,o
TcCLB.506563.170,130,0.28,0.26,0,o
TcCLB.506563.180,140,0.04,0.04,0,o
TcCLB.506563.190,858,0.07,0.00,0,o
TcCLB.506563.200,729,0.01,0.00,0,o
TcCLB.506563.20,383,0.25,0.00,0,o
TcCLB.506563.210,692,0.80,0.01,0,o
TcCLB.506563.220,193,0.00,0.00,0,o
TcCLB.506563.30,980,0.03,0.00,0,o
TcCLB.506563.40,442,0.06,0.00,0,o
TcCLB.506563.4,256,16.05,0.00,0,o
TcCLB.506563.50,136,0.61,0.00,0,o
TcCLB.506563.60,281,0.07,0.00,0,o
TcCLB.506563.70,133,0.00,0.00,0,o
TcCLB.506563.79,131,0.00,0.00,0,o
TcCLB.506563.90,209,0.15,0.00,0,o
TcCLB.506565.12,126,0.02,0.02,0,o
TcCLB.506565.20,372,0.03,0.00,0,o
TcCLB.506565.29,425,158.53,0.03,7,o152-174i187-209o219-241i294-311o326-345i358-380o400-422i
TcCLB.506565.4,118,0.00,0.00,0,o
TcCLB.506565.8,118,0.00,0.00,0,o
TcCLB.506567.100,303,10.20,0.39,0,o
TcCLB.506567.10,301,0.00,0.00,0,o
TcCLB.506567.110,596,1.03,0.18,0,o
TcCLB.506567.120,309,0.15,0.00,0,o
TcCLB.506567.130,199,0.07,0.00,0,o
TcCLB.506567.134,852,0.03,0.00,0,o
TcCLB.506567.140,503,0.00,0.00,0,o
TcCLB.506567.20,634,22.03,21.82,1,i13-35o
TcCLB.506567.34,476,239.34,0.01,12,i64-83o93-115i122-141o146-163i187-204o209-231i257-279o289-308i321-340o350-367i380-402o412-429i
TcCLB.506567.50,205,0.00,0.00,0,o
TcCLB.506567.60,634,11.61,9.35,0,o
TcCLB.506567.70,266,1.03,0.93,0,o
TcCLB.506567.74,137,0.00,0.00,0,o
TcCLB.506567.77,203,31.06,15.23,0,o
TcCLB.506567.80,222,22.69,22.69,1,o4-26i
TcCLB.506567.90,166,0.00,0.00,0,o
TcCLB.506579.100,417,17.27,17.21,1,i2-24o
TcCLB.506579.10,700,146.93,0.79,6,o361-383i395-417o446-468i475-497o502-524i591-613o
TcCLB.506579.110,977,0.04,0.00,0,o
TcCLB.506579.119,99,44.19,35.27,2,i13-32o47-69i
TcCLB.506579.129,154,0.95,0.01,0,o
TcCLB.506579.20,316,0.01,0.01,0,o
TcCLB.506579.30,363,0.25,0.11,0,o
TcCLB.506579.40,528,253.80,32.87,10,i13-35o50-72i84-103o108-130i143-165o180-197i327-349o364-386i407-429o487-509i
TcCLB.506579.50,581,219.02,21.64,10,i29-51o61-83i90-112o117-139i344-366o376-398i410-432o436-458i471-493o503-525i
TcCLB.506579.60,209,0.00,0.00,0,o
TcCLB.506579.70,664,6.99,0.84,0,o
TcCLB.506579.80,344,190.57,22.41,9,o28-50i109-131o141-158i167-189o193-215i228-246o261-283i290-312o317-334i
TcCLB.506579.90,846,2.59,0.89,0,o
TcCLB.506591.10,178,21.41,0.00,1,o122-144i
TcCLB.506591.120,1211,39.58,20.15,2,o4-26i107-129o
TcCLB.506591.130,335,0.05,0.05,0,o
TcCLB.506591.20,605,0.06,0.00,0,o
TcCLB.506591.30,279,0.01,0.00,0,o
TcCLB.506591.4,235,20.85,19.97,1,i7-26o
TcCLB.506591.50,1184,0.05,0.00,0,o
TcCLB.506591.69,507,0.92,0.31,0,o
TcCLB.506591.81,282,0.42,0.03,0,o
TcCLB.506591.90,129,0.00,0.00,0,o
TcCLB.506597.20,290,19.72,15.18,0,o
TcCLB.506597.30,189,10.22,2.09,0,o
TcCLB.506597.33,193,2.75,0.00,0,o
TcCLB.506597.36,245,0.02,0.00,0,o
TcCLB.506597.40,777,31.88,16.66,1,i43-65o
TcCLB.506597.51,136,0.00,0.00,0,o
TcCLB.506597.9,117,21.49,16.01,1,i44-66o
TcCLB.506599.100,246,15.00,4.22,0,o
TcCLB.506599.10,138,0.16,0.09,0,o
TcCLB.506599.120,682,1.46,0.07,0,o
TcCLB.506599.130,237,10.53,10.53,0,o
TcCLB.506599.150,300,8.32,1.27,0,o
TcCLB.506599.170,431,20.86,12.95,0,o
TcCLB.506599.189,194,16.07,5.97,0,o
TcCLB.506599.210,270,14.39,2.61,0,o
TcCLB.506599.224,198,9.48,1.74,0,o
TcCLB.506599.240,458,5.66,1.04,0,o
TcCLB.506599.250,514,8.54,0.06,0,o
TcCLB.506599.270,193,16.16,7.59,0,o
TcCLB.506599.280,391,14.99,14.72,1,i7-29o
TcCLB.506599.300,139,38.72,22.89,2,o15-37i104-123o
TcCLB.506599.30,252,7.99,4.59,0,o
TcCLB.506599.310,396,28.85,18.76,1,i7-26o
TcCLB.506599.315,484,31.04,16.68,0,o
TcCLB.506599.320,181,0.53,0.02,0,o
TcCLB.506599.330,426,22.89,5.86,1,o403-425i
TcCLB.506599.350,191,9.44,0.76,0,o
TcCLB.506599.35,496,24.74,16.53,0,o
TcCLB.506599.360,391,14.99,14.72,1,i7-29o
TcCLB.506599.380,139,33.98,23.33,1,o15-37i
TcCLB.506599.390,431,25.06,10.53,0,o
TcCLB.506599.395,110,0.00,0.00,0,o
TcCLB.506599.400,682,4.58,1.56,0,o
TcCLB.506599.40,224,18.88,0.19,0,o
TcCLB.506599.420,318,27.25,20.34,1,i9-31o
TcCLB.506599.430,192,15.24,7.60,0,o
TcCLB.506599.445,104,0.00,0.00,0,o
TcCLB.506599.50,384,12.19,5.99,0,o
TcCLB.506599.70,193,11.48,3.35,0,o
TcCLB.506599.80,393,30.31,17.65,1,i7-29o
TcCLB.506599.91,196,0.81,0.05,0,o
TcCLB.506601.11,67,0.01,0.01,0,i
TcCLB.506601.21,450,0.02,0.01,0,o
TcCLB.506601.31,302,17.81,16.55,1,i2-21o
TcCLB.506601.40,429,23.62,9.28,0,o
TcCLB.506601.51,188,0.19,0.19,0,o
TcCLB.506603.20,253,25.87,7.08,0,o
TcCLB.506603.29,99,0.01,0.01,0,o
TcCLB.506603.35,624,16.54,2.52,0,o
TcCLB.506603.40,776,29.18,18.27,1,i42-64o
TcCLB.506603.43,310,5.75,0.00,0,o
TcCLB.506603.46,247,0.34,0.02,0,o
TcCLB.506603.50,138,0.09,0.09,0,o
TcCLB.506605.100,869,1.84,1.84,0,o
TcCLB.506605.10,1007,0.01,0.00,0,o
TcCLB.506605.120,200,0.51,0.03,0,o
TcCLB.506605.130,662,0.19,0.00,0,o
TcCLB.506605.139,313,0.00,0.00,0,o
TcCLB.506605.150,184,0.23,0.00,0,o
TcCLB.506605.160,482,0.17,0.02,0,o
TcCLB.506605.170,357,0.35,0.08,0,o
TcCLB.506605.174,579,22.52,22.52,1,i21-43o
TcCLB.506605.180,512,24.40,0.00,1,o315-337i
TcCLB.506605.190,985,0.13,0.04,0,o
TcCLB.506605.194,424,0.14,0.14,0,o
TcCLB.506605.200,275,0.01,0.00,0,o
TcCLB.506605.210,415,2.09,0.14,0,o
TcCLB.506605.214,190,0.20,0.01,0,o
TcCLB.506605.220,727,0.23,0.00,0,o
TcCLB.506605.229,986,0.14,0.00,0,o
TcCLB.506605.30,514,23.00,22.78,1,i21-43o
TcCLB.506605.40,832,7.13,0.01,0,o
TcCLB.506605.50,184,83.16,19.83,4,i32-54o69-91i120-142o152-169i
TcCLB.506605.59,141,0.00,0.00,0,o
TcCLB.506605.70,1566,0.50,0.00,0,o
TcCLB.506605.80,498,1.22,0.64,0,o
TcCLB.506605.90,416,0.88,0.53,0,o
TcCLB.506607.10,242,0.16,0.16,0,o
TcCLB.506607.19,160,0.06,0.00,0,o
TcCLB.506609.15,421,0.06,0.01,0,o
TcCLB.506609.30,810,19.53,9.24,0,o
TcCLB.506609.50,313,0.08,0.00,0,o
TcCLB.506609.60,208,44.69,12.17,1,i82-104o
TcCLB.506609.70,386,25.54,16.38,1,i7-29o
TcCLB.506609.80,231,8.18,6.65,0,o
TcCLB.506609.93,154,13.76,11.42,0,o
TcCLB.506623.20,1038,24.83,17.23,1,i44-66o
TcCLB.506623.30,214,0.00,0.00,0,o
TcCLB.506623.40,753,0.16,0.00,0,o
TcCLB.506623.60,1990,245.25,0.10,9,o1583-1605i1625-1647o1651-1673i1686-1708o1718-1740i1789-1806o1816-1835i1842-1864o1879-1901i
TcCLB.506625.100,409,0.00,0.00,0,o
TcCLB.506625.110,272,0.01,0.00,0,o
TcCLB.506625.120,410,0.00,0.00,0,o
TcCLB.506625.130,312,0.76,0.00,0,o
TcCLB.506625.140,234,0.90,0.00,0,o
TcCLB.506625.150,211,0.00,0.00,0,o
TcCLB.506625.160,1612,0.23,0.05,0,o
TcCLB.506625.180,498,65.64,11.85,3,o329-346i353-370o380-399i
TcCLB.506625.190,386,0.23,0.06,0,o
TcCLB.506625.19,1437,167.48,22.96,3,i26-48o687-706i945-967o
TcCLB.506625.200,300,6.68,0.01,0,o
TcCLB.506625.210,120,0.04,0.02,0,o
TcCLB.506625.220,424,0.00,0.00,0,o
TcCLB.506625.230,209,23.15,23.15,1,i21-43o
TcCLB.506625.240,301,0.07,0.00,0,o
TcCLB.506625.249,842,0.10,0.00,0,o
TcCLB.506625.35,599,0.32,0.01,0,o
TcCLB.506625.50,177,30.41,0.25,1,i97-119o
TcCLB.506625.60,2561,0.06,0.00,0,o
TcCLB.506625.70,147,0.02,0.02,0,o
TcCLB.506625.80,654,4.44,0.00,0,o
TcCLB.506625.84,72,20.32,20.32,1,o5-23i
TcCLB.506625.90,156,0.12,0.12,0,o
TcCLB.506631.10,256,78.66,39.52,4,i5-27o42-64i77-96o100-119i
TcCLB.506631.20,639,0.11,0.00,0,o
TcCLB.506631.30,446,1.93,0.14,0,o
TcCLB.506631.40,1043,0.12,0.09,0,o
TcCLB.506631.50,71,0.62,0.62,0,o
TcCLB.506633.100,242,0.01,0.01,0,o
TcCLB.506633.10,272,0.45,0.03,0,o
TcCLB.506633.109,433,22.42,22.39,1,i20-42o
TcCLB.506633.20,1620,0.40,0.00,0,o
TcCLB.506633.30,1044,228.45,0.01,10,i64-86o387-409i430-452o484-506i537-559o569-591i631-653o910-932i961-983o1009-1031i
TcCLB.506633.74,179,0.12,0.01,0,o
TcCLB.506633.80,258,0.07,0.01,0,o
TcCLB.506633.90,623,266.40,0.13,12,i125-144o149-171i191-213o219-241i325-344o348-370i377-399o414-436i445-467o487-509i516-538o558-580i
TcCLB.506635.100,771,0.42,0.32,0,o
TcCLB.506635.10,348,0.07,0.07,0,o
TcCLB.506635.104,176,0.00,0.00,0,o
TcCLB.506635.110,425,0.01,0.00,0,o
TcCLB.506635.120,743,0.00,0.00,0,o
TcCLB.506635.130,152,0.00,0.00,0,o
TcCLB.506635.139,149,51.67,38.23,2,o4-21i41-63o
TcCLB.506635.20,861,0.04,0.03,0,o
TcCLB.506635.30,1220,0.01,0.00,0,o
TcCLB.506635.40,523,0.83,0.01,0,o
TcCLB.506635.44,95,20.77,4.66,1,i54-76o
TcCLB.506635.50,841,0.00,0.00,0,o
TcCLB.506635.60,231,0.09,0.08,0,o
TcCLB.506635.70,705,0.02,0.00,0,o
TcCLB.506635.80,428,0.02,0.02,0,o
TcCLB.506635.90,163,0.00,0.00,0,i
TcCLB.506637.100,623,83.69,0.00,4,o100-122i129-148o163-185i192-209o
TcCLB.506637.10,762,0.01,0.01,0,o
TcCLB.506637.110,221,1.06,1.06,0,o
TcCLB.506637.120,257,0.00,0.00,0,o
TcCLB.506637.20,356,21.54,21.05,1,i33-55o
TcCLB.506637.30,677,3.57,0.00,0,o
TcCLB.506637.40,356,21.34,21.05,1,i33-55o
TcCLB.506637.50,796,0.00,0.00,0,o
TcCLB.506637.60,566,0.22,0.00,0,o
TcCLB.506637.70,482,0.00,0.00,0,o
TcCLB.506637.80,523,0.62,0.16,0,o
TcCLB.506637.90,1051,0.00,0.00,0,o
TcCLB.506647.10,797,0.18,0.00,0,o
TcCLB.506647.20,1189,0.18,0.02,0,o
TcCLB.506649.100,526,0.09,0.05,0,o
TcCLB.506649.10,397,0.02,0.00,0,o
TcCLB.506649.110,229,4.75,4.69,0,o
TcCLB.506649.20,898,189.45,8.24,6,i227-249o264-286i628-650o670-692i705-727o781-803i
TcCLB.506649.30,510,0.00,0.00,0,o
TcCLB.506649.40,277,0.00,0.00,0,o
TcCLB.506649.4,113,0.00,0.00,0,o
TcCLB.506649.50,270,10.64,4.05,0,o
TcCLB.506649.60,331,0.01,0.00,0,o
TcCLB.506649.64,159,2.19,1.95,0,o
TcCLB.506649.70,344,0.25,0.00,0,o
TcCLB.506649.80,325,0.05,0.00,0,o
TcCLB.506649.90,2340,0.06,0.00,0,o
TcCLB.506651.9,1193,92.34,0.53,0,o
TcCLB.506653.10,266,15.06,0.19,0,o
TcCLB.506653.40,732,14.16,0.01,0,o
TcCLB.506653.50,106,0.00,0.00,0,i
TcCLB.506655.20,657,60.10,0.00,3,o442-464i471-493o503-525i
TcCLB.506655.7,273,26.99,0.00,0,o
TcCLB.506657.10,271,0.35,0.29,0,o
TcCLB.506657.20,322,0.00,0.00,0,o
TcCLB.506657.30,1450,0.04,0.02,0,o
TcCLB.506657.40,343,47.73,0.51,0,o
TcCLB.506657.50,315,1.64,0.93,0,o
TcCLB.506657.70,994,8.47,0.00,0,o
TcCLB.506657.79,166,0.06,0.01,0,o
TcCLB.506657.88,325,0.00,0.00,0,o
TcCLB.506659.10,915,0.01,0.00,0,o
TcCLB.506659.20,1499,2.38,0.00,0,o
TcCLB.506659.30,535,0.04,0.00,0,o
TcCLB.506659.35,81,15.61,15.61,1,o20-42i
TcCLB.506659.39,347,0.00,0.00,0,o
TcCLB.506661.100,174,22.03,22.02,1,i20-42o
TcCLB.506661.10,300,150.29,20.68,7,o29-46i59-81o133-155i162-184o189-206i219-241o261-283i
TcCLB.506661.110,1077,2.78,0.19,0,o
TcCLB.506661.120,352,0.00,0.00,0,o
TcCLB.506661.130,514,129.48,0.04,6,i86-108o113-135i147-169o179-201i230-247o284-306i
TcCLB.506661.140,486,141.74,19.02,6,i41-58o63-85i106-125o145-167i188-210o242-264i
TcCLB.506661.150,112,0.00,0.00,0,o
TcCLB.506661.160,203,40.07,19.47,2,i7-29o164-183i
TcCLB.506661.170,213,42.70,19.90,2,i5-22o160-182i
TcCLB.506661.20,279,128.74,18.43,7,o20-42i63-85o111-133i140-157o167-189i196-218o238-260i
TcCLB.506661.30,289,132.02,22.24,5,o15-37i74-96o174-196i208-230o250-272i
TcCLB.506661.40,169,0.01,0.01,0,o
TcCLB.506661.50,996,0.96,0.51,0,o
TcCLB.506661.60,385,0.01,0.00,0,o
TcCLB.506661.70,359,0.01,0.00,0,o
TcCLB.506661.80,392,3.08,0.02,0,o
TcCLB.506661.90,1414,0.78,0.00,0,o
TcCLB.506667.10,335,37.76,21.18,1,i7-29o
TcCLB.506667.110,675,0.90,0.00,0,o
TcCLB.506667.120,479,30.79,13.06,1,o456-478i
TcCLB.506667.130,265,19.35,18.28,1,i7-26o
TcCLB.506667.140,313,0.04,0.00,0,o
TcCLB.506667.160,811,27.10,15.22,1,i43-65o
TcCLB.506667.170,259,1.50,0.20,0,o
TcCLB.506667.180,150,19.65,0.67,1,i131-149o
TcCLB.506667.20,249,17.27,0.03,0,o
TcCLB.506667.30,335,17.43,17.42,1,i7-26o
TcCLB.506667.40,288,17.77,0.30,1,o265-287i
TcCLB.506667.50,838,14.61,11.81,0,o
TcCLB.506667.5,174,0.02,0.01,0,o
TcCLB.506667.70,290,47.84,20.95,1,i7-29o
TcCLB.506667.80,293,11.61,0.96,0,o
TcCLB.506667.90,848,16.95,12.15,0,o
TcCLB.506671.10,363,24.36,6.70,1,o340-362i
TcCLB.506671.20,363,5.25,5.24,0,o
TcCLB.506671.30,335,21.22,2.25,1,o311-333i
TcCLB.506671.41,110,0.00,0.00,0,o
TcCLB.506671.50,722,22.53,17.63,1,i43-65o
TcCLB.506671.61,1260,97.21,0.01,2,o444-466i479-501o
TcCLB.506671.70,3486,381.54,19.13,10,i41-63o3041-3063i3076-3098o3140-3162i3183-3205o3215-3237i3283-3305o3310-3332i3339-3361o3376-3398i
TcCLB.506671.90,443,21.09,16.61,0,o
TcCLB.506673.10,293,0.00,0.00,0,o
TcCLB.506673.20,935,0.29,0.00,0,o
TcCLB.506673.30,191,0.00,0.00,0,o
TcCLB.506673.40,908,5.23,0.00,0,o
TcCLB.506673.50,612,0.04,0.00,0,o
TcCLB.506673.60,903,0.07,0.00,0,o
TcCLB.506673.69,1363,0.00,0.00,0,o
TcCLB.506677.10,298,0.00,0.00,0,o
TcCLB.506677.20,311,0.01,0.00,0,o
TcCLB.506677.30,251,0.00,0.00,0,o
TcCLB.506677.39,735,0.09,0.00,0,o
TcCLB.506677.4,100,0.00,0.00,0,o
TcCLB.506683.100,932,0.21,0.19,0,o
TcCLB.506683.10,280,0.16,0.00,0,o
TcCLB.506683.110,1046,22.36,16.48,1,i44-66o
TcCLB.506683.140,400,0.09,0.05,0,o
TcCLB.506683.180,3445,246.31,23.08,10,i21-43o3008-3030i3043-3065o3107-3129i3150-3172o3182-3204i3250-3272o3277-3299i3306-3328o3343-3365i
TcCLB.506683.190,753,43.59,16.04,2,i44-66o729-751i
TcCLB.506683.19,648,0.05,0.00,0,o
TcCLB.506683.210,790,1.06,0.00,0,o
TcCLB.506683.240,737,36.97,17.80,1,i42-64o
TcCLB.506683.250,288,0.10,0.00,0,o
TcCLB.506683.30,244,0.00,0.00,0,o
TcCLB.506685.10,1086,0.13,0.00,0,o
TcCLB.506685.20,949,0.95,0.00,0,o
TcCLB.506685.30,351,0.05,0.01,0,o
TcCLB.506685.40,320,0.59,0.00,0,o
TcCLB.506685.50,354,0.17,0.12,0,o
TcCLB.506685.5,417,0.05,0.03,0,o
TcCLB.506689.10,326,47.66,20.30,2,o42-64i96-118o
TcCLB.506689.20,957,21.99,0.07,0,o
TcCLB.506691.14,791,0.13,0.00,0,o
TcCLB.506691.22,804,205.86,1.77,9,i59-81o433-455i484-506o553-575i596-618o624-641i703-722o737-759i766-788o
TcCLB.506691.30,1952,0.75,0.00,0,o
TcCLB.506691.40,235,23.04,23.02,1,i12-34o
TcCLB.506691.50,768,1.20,1.06,0,o
TcCLB.506691.60,384,0.09,0.05,0,o
TcCLB.506691.64,74,0.00,0.00,0,i
TcCLB.506691.70,267,0.01,0.00,0,o
TcCLB.506691.80,511,0.02,0.00,0,o
TcCLB.506691.90,181,0.13,0.00,0,o
TcCLB.506693.10,341,0.01,0.00,0,o
TcCLB.506693.20,308,0.04,0.01,0,o
TcCLB.506693.30,243,0.02,0.00,0,o
TcCLB.506693.40,268,17.36,0.00,0,o
TcCLB.506693.4,200,0.00,0.00,0,o
TcCLB.506693.50,456,0.29,0.29,0,o
TcCLB.506693.7,101,0.00,0.00,0,o
TcCLB.506695.10,327,2.67,0.00,0,o
TcCLB.506695.20,365,0.00,0.00,0,o
TcCLB.506695.30,349,0.01,0.01,0,o
TcCLB.506695.40,270,0.04,0.01,0,o
TcCLB.506695.4,258,0.04,0.00,0,o
TcCLB.506695.49,1005,0.35,0.00,0,o
TcCLB.506695.7,70,20.81,20.81,1,i32-54o
TcCLB.506697.10,348,0.01,0.00,0,o
TcCLB.506697.20,924,0.00,0.00,0,o
TcCLB.506697.30,549,20.93,20.87,1,i3-25o
TcCLB.506697.40,951,0.02,0.01,0,o
TcCLB.506697.50,124,0.00,0.00,0,i
TcCLB.506697.60,1080,0.09,0.00,0,o
TcCLB.506697.70,439,5.12,0.00,0,o
TcCLB.506697.80,255,0.01,0.00,0,o
TcCLB.506699.10,325,22.43,22.30,1,i26-48o
TcCLB.506699.3,202,0.05,0.00,0,o
TcCLB.506699.34,479,20.01,0.00,0,o
TcCLB.506699.40,158,0.00,0.00,0,i
TcCLB.506699.6,70,0.00,0.00,0,o
TcCLB.506699.9,333,0.00,0.00,0,o
TcCLB.506713.10,319,0.10,0.01,0,o
TcCLB.506713.14,98,44.13,31.33,2,o4-26i51-73o
TcCLB.506713.20,268,15.14,15.11,0,o
TcCLB.506713.24,89,21.42,21.42,1,o32-54i
TcCLB.506713.30,827,0.01,0.00,0,o
TcCLB.506713.40,186,0.01,0.01,0,o
TcCLB.506713.70,889,36.97,0.00,2,o487-509i589-608o
TcCLB.506713.80,533,21.49,16.45,1,i43-65o
TcCLB.506715.10,511,0.01,0.00,0,o
TcCLB.506715.20,303,0.02,0.01,0,o
TcCLB.506715.30,408,203.85,23.28,9,i29-51o66-88i95-117o127-149i156-178o193-215i244-266o281-303i341-363o
TcCLB.506715.40,380,0.00,0.00,0,o
TcCLB.506715.44,82,0.01,0.01,0,o
TcCLB.506715.50,215,22.61,0.03,1,o180-202i
TcCLB.506715.59,109,0.23,0.12,0,o
TcCLB.506717.100,495,19.73,19.35,1,i7-26o
TcCLB.506717.10,489,155.13,0.00,6,i206-228o260-282i295-317o364-383i390-412o450-472i
TcCLB.506717.130,749,3.39,0.00,0,o
TcCLB.506717.140,831,0.08,0.00,0,o
TcCLB.506717.200,244,0.00,0.00,0,o
TcCLB.506717.20,1280,34.45,6.87,1,o852-874i
TcCLB.506717.219,624,73.55,0.18,0,o
TcCLB.506717.240,282,6.29,0.00,0,o
TcCLB.506717.25,806,1.21,0.07,0,o
TcCLB.506717.30,1684,248.20,8.84,9,o1277-1299i1319-1341o1345-1367i1380-1402o1412-1434i1480-1502o1507-1529i1536-1558o1573-1595i
TcCLB.506717.4,405,0.00,0.00,0,o
TcCLB.506717.60,952,0.33,0.01,0,o
TcCLB.506717.80,1055,38.29,16.41,2,i43-65o1031-1053i
TcCLB.506729.20,324,1.37,0.00,0,o
TcCLB.506729.30,166,0.01,0.01,0,o
TcCLB.506729.40,725,0.03,0.01,0,o
TcCLB.506729.50,777,10.58,0.00,0,o
TcCLB.506729.70,494,0.01,0.00,0,o
TcCLB.506729.80,950,0.72,0.00,0,o
TcCLB.506729.90,609,29.89,24.32,0,o
TcCLB.506729.9,215,0.51,0.00,0,o
TcCLB.506731.10,137,22.71,22.71,1,o32-54i
TcCLB.506733.100,382,0.00,0.00,0,o
TcCLB.506733.10,452,0.01,0.00,0,o
TcCLB.506733.110,320,43.60,24.24,2,o30-51i58-80o
TcCLB.506733.120,301,0.00,0.00,0,o
TcCLB.506733.130,682,0.03,0.00,0,o
TcCLB.506733.140,782,0.03,0.03,0,o
TcCLB.506733.20,1522,0.21,0.04,0,o
TcCLB.506733.30,493,10.06,10.02,0,o
TcCLB.506733.40,588,1.53,0.00,0,o
TcCLB.506733.50,428,3.19,0.00,0,o
TcCLB.506733.60,756,22.78,22.77,1,i7-29o
TcCLB.506733.70,275,0.00,0.00,0,o
TcCLB.506733.80,1102,0.00,0.00,0,o
TcCLB.506733.90,643,0.00,0.00,0,o
TcCLB.506735.10,552,14.88,14.78,0,o
TcCLB.506735.20,303,0.00,0.00,0,o
TcCLB.506735.30,563,0.00,0.00,0,o
TcCLB.506735.40,672,0.06,0.02,0,o
TcCLB.506735.50,1141,0.05,0.00,0,o
TcCLB.506735.60,183,0.00,0.00,0,o
TcCLB.506735.70,1679,0.14,0.00,0,o
TcCLB.506735.80,361,0.00,0.00,0,o
TcCLB.506737.100,164,0.22,0.13,0,o
TcCLB.506737.10,537,0.14,0.08,0,o
TcCLB.506737.107,277,20.44,20.44,1,i7-29o
TcCLB.506737.114,117,20.77,13.22,0,o
TcCLB.506737.121,322,21.92,21.39,1,i9-31o
TcCLB.506737.128,143,33.32,16.52,2,o10-32i118-140o
TcCLB.506737.135,224,0.18,0.06,0,o
TcCLB.506737.140,659,0.10,0.01,0,o
TcCLB.506737.151,418,31.52,25.44,1,i44-66o
TcCLB.506737.161,102,3.73,0.00,0,i
TcCLB.506737.20,530,0.18,0.00,0,o
TcCLB.506737.30,560,0.00,0.00,0,o
TcCLB.506737.40,1261,0.15,0.00,0,o
TcCLB.506737.50,614,0.59,0.05,0,o
TcCLB.506737.60,221,0.02,0.00,0,o
TcCLB.506737.70,622,0.18,0.00,0,o
TcCLB.506737.81,74,0.03,0.01,0,o
TcCLB.506737.90,893,10.15,7.33,0,o
TcCLB.506739.10,1086,0.02,0.00,0,o
TcCLB.506739.110,599,0.06,0.04,0,o
TcCLB.506739.120,261,0.18,0.00,0,o
TcCLB.506739.130,400,5.81,0.00,0,o
TcCLB.506739.140,642,0.10,0.00,0,o
TcCLB.506739.150,222,0.01,0.00,0,o
TcCLB.506739.160,232,25.25,0.00,1,o121-143i
TcCLB.506739.170,159,22.94,22.82,1,o10-32i
TcCLB.506739.180,576,0.01,0.00,0,o
TcCLB.506739.190,678,0.19,0.00,0,o
TcCLB.506739.200,415,0.00,0.00,0,o
TcCLB.506739.20,644,22.64,22.62,1,i7-29o
TcCLB.506739.209,186,0.00,0.00,0,o
TcCLB.506739.30,1090,0.00,0.00,0,o
TcCLB.506739.40,308,0.04,0.04,0,o
TcCLB.506739.50,474,0.90,0.88,0,o
TcCLB.506739.60,550,0.68,0.63,0,o
TcCLB.506739.70,754,0.05,0.00,0,o
TcCLB.506739.80,325,54.17,8.72,0,o
TcCLB.506739.90,761,0.85,0.00,0,o
TcCLB.506739.99,173,0.00,0.00,0,o
TcCLB.506743.100,147,0.03,0.03,0,o
TcCLB.506743.10,249,46.12,39.23,2,o15-32i37-59o
TcCLB.506743.110,180,1.83,0.94,0,o
TcCLB.506743.120,678,0.06,0.00,0,o
TcCLB.506743.130,176,1.48,0.54,0,o
TcCLB.506743.135,153,0.06,0.00,0,o
TcCLB.506743.140,868,0.01,0.00,0,o
TcCLB.506743.150,228,0.00,0.00,0,o
TcCLB.506743.160,474,0.01,0.00,0,o
TcCLB.506743.170,508,0.18,0.00,0,o
TcCLB.506743.180,989,0.09,0.00,0,o
TcCLB.506743.190,406,22.88,22.84,1,i21-43o
TcCLB.506743.200,173,64.95,21.01,3,o34-56i68-90o110-132i
TcCLB.506743.20,126,0.00,0.00,0,o
TcCLB.506743.210,474,0.89,0.80,0,o
TcCLB.506743.220,332,0.00,0.00,0,o
TcCLB.506743.30,301,0.00,0.00,0,o
TcCLB.506743.4,161,0.00,0.00,0,o
TcCLB.506743.60,4024,22.93,22.12,1,i12-34o
TcCLB.506743.69,187,0.00,0.00,0,o
TcCLB.506743.80,313,0.14,0.00,0,o
TcCLB.506743.90,306,0.33,0.00,0,o
TcCLB.506745.10,564,0.18,0.01,0,o
TcCLB.506745.20,605,0.74,0.05,0,o
TcCLB.506745.30,168,0.00,0.00,0,i
TcCLB.506745.4,165,0.28,0.00,0,o
TcCLB.506747.10,242,0.00,0.00,0,o
TcCLB.506747.20,383,0.01,0.00,0,o
TcCLB.506747.30,1403,0.52,0.52,0,o
TcCLB.506749.10,1346,0.10,0.00,0,o
TcCLB.506749.20,211,0.02,0.00,0,o
TcCLB.506749.30,108,0.82,0.82,0,o
TcCLB.506753.100,122,0.00,0.00,0,i
TcCLB.506753.110,116,22.12,0.00,1,i93-115o
TcCLB.506753.120,831,19.45,0.00,1,i80-102o
TcCLB.506753.130,124,0.00,0.00,0,o
TcCLB.506753.140,142,0.04,0.00,0,o
TcCLB.506753.150,137,0.00,0.00,0,o
TcCLB.506753.15,368,149.53,0.55,7,o63-85i98-120o162-184i205-227o237-259i305-327o332-354i
TcCLB.506753.160,345,0.01,0.00,0,o
TcCLB.506753.164,129,0.00,0.00,0,o
TcCLB.506753.170,252,16.20,13.65,0,o
TcCLB.506753.180,129,0.00,0.00,0,o
TcCLB.506753.190,534,2.52,2.51,0,o
TcCLB.506753.200,637,145.33,0.00,6,i235-257o272-294i306-328o543-565i577-599o614-636i
TcCLB.506753.210,510,0.79,0.00,0,o
TcCLB.506753.220,215,0.00,0.00,0,o
