LmjF.13.0010,650,2.31,0.00,0,o
LmjF.13.0020,391,22.65,22.36,1,i30-52o
LmjF.13.0030,201,3.90,0.00,0,o
LmjF.13.0040,294,0.05,0.00,0,o
LmjF.13.0050,268,0.39,0.27,0,o
LmjF.13.0060,392,0.00,0.00,0,o
LmjF.13.0070,307,6.78,2.07,0,o
LmjF.13.0080,1429,0.02,0.00,0,o
LmjF.13.0090,503,0.56,0.01,0,o
LmjF.13.0100,533,20.06,8.87,0,o
LmjF.13.0110,352,33.47,13.43,1,o248-270i
LmjF.13.0120,119,0.00,0.00,0,o
LmjF.13.0130,729,0.02,0.02,0,o
LmjF.13.0140,186,0.00,0.00,0,o
LmjF.13.0150,473,2.42,0.03,0,o
LmjF.13.0160,502,0.05,0.01,0,o
LmjF.13.0170,623,0.04,0.00,0,o
LmjF.13.0180,422,0.23,0.00,0,o
LmjF.13.0190,248,0.01,0.00,0,o
LmjF.13.0200,754,4.81,0.00,0,o
LmjF.13.0210,666,4.45,2.67,0,o
LmjF.13.0220,212,0.91,0.00,0,o
LmjF.13.0230,420,0.00,0.00,0,o
LmjF.13.0240,307,0.00,0.00,0,o
LmjF.13.0250,533,7.94,0.00,0,o
LmjF.13.0260,260,0.02,0.02,0,o
LmjF.13.0270,1753,2.77,0.00,0,o
LmjF.13.0280,451,3.06,0.00,0,o
LmjF.13.0290,451,3.06,0.00,0,o
LmjF.13.0300,451,3.06,0.00,0,o
LmjF.13.0310,451,3.06,0.00,0,o
LmjF.13.0320,451,3.06,0.00,0,o
LmjF.13.0330,451,3.06,0.00,0,o
LmjF.13.0340,451,3.06,0.00,0,o
LmjF.13.0350,451,3.06,0.00,0,o
LmjF.13.0360,451,3.06,0.00,0,o
LmjF.13.0370,451,3.06,0.00,0,o
LmjF.13.0380,451,3.06,0.00,0,o
LmjF.13.0390,451,3.06,0.00,0,o
LmjF.13.0400,2031,0.01,0.00,0,o
LmjF.13.0410,1096,0.13,0.00,0,o
LmjF.13.0420,669,0.11,0.00,0,o
LmjF.13.0430,591,0.00,0.00,0,o
LmjF.13.0440,1090,0.25,0.00,0,o
LmjF.13.0450,121,0.60,0.60,0,o
LmjF.13.0460,497,0.01,0.00,0,o
LmjF.13.0470,492,193.36,8.22,8,i49-71o93-115i122-144o159-181i194-216o221-240i261-283o332-354i
LmjF.13.0480,522,0.00,0.00,0,o
LmjF.13.0490,512,0.45,0.00,0,o
LmjF.13.0500,1985,0.08,0.00,0,o
LmjF.13.0510,249,0.14,0.00,0,o
LmjF.13.0520,278,0.00,0.00,0,o
LmjF.13.0530,996,0.00,0.00,0,o
LmjF.13.0540,198,27.41,0.00,1,i103-125o
LmjF.13.0550,670,0.29,0.03,0,o
LmjF.13.0560,198,0.05,0.03,0,o
LmjF.13.0570,141,0.00,0.00,0,o
LmjF.13.0580,1564,0.03,0.02,0,o
LmjF.13.0590,325,37.45,16.78,0,o
LmjF.13.0600,297,43.82,0.10,2,i187-209o224-243i
LmjF.13.0610,274,0.00,0.00,0,o
LmjF.13.0620,426,0.02,0.01,0,o
LmjF.13.0630,302,0.03,0.00,0,o
LmjF.13.0640,1341,1.00,0.03,0,o
LmjF.13.0650,607,90.52,32.70,4,o20-42i49-71o333-355i376-398o
LmjF.13.0660,704,0.49,0.01,0,o
LmjF.13.0670,475,0.03,0.00,0,o
LmjF.13.0680,574,0.00,0.00,0,o
LmjF.13.0690,957,0.05,0.02,0,o
LmjF.13.0700,1435,0.01,0.00,0,o
LmjF.13.0710,432,0.00,0.00,0,o
LmjF.13.0720,392,2.70,2.65,0,o
LmjF.13.0730,845,0.03,0.00,0,o
LmjF.13.0740,978,172.96,0.00,7,i446-463o499-521i575-597o628-650i797-819o850-869i934-956o
LmjF.13.0750,218,0.02,0.00,0,o
LmjF.13.0760,2063,0.33,0.00,0,o
LmjF.13.0770,552,1.01,0.66,0,o
LmjF.13.0780,566,0.07,0.00,0,o
LmjF.13.0790,693,0.13,0.01,0,o
LmjF.13.0800,225,0.01,0.01,0,o
LmjF.13.0810,2658,0.07,0.00,0,o
LmjF.13.0820,252,0.21,0.02,0,o
LmjF.13.0830,1236,0.01,0.00,0,o
LmjF.13.0840,1068,0.00,0.00,0,o
LmjF.13.0850,925,0.04,0.00,0,o
LmjF.13.0860,445,0.05,0.05,0,o
LmjF.13.0870,528,0.18,0.03,0,o
LmjF.13.0880,698,0.00,0.00,0,o
LmjF.13.0890,344,0.09,0.09,0,o
LmjF.13.0900,619,0.00,0.00,0,o
LmjF.13.0910,831,0.31,0.02,0,o
LmjF.13.0920,1523,0.03,0.00,0,o
LmjF.13.0930,275,0.01,0.00,0,o
LmjF.13.0940,718,0.02,0.00,0,o
LmjF.13.0950,483,0.46,0.01,0,o
LmjF.13.0960,565,0.00,0.00,0,o
LmjF.13.0970,622,0.03,0.00,0,o
LmjF.13.0980,1655,0.73,0.00,0,o
LmjF.13.0990,490,0.01,0.00,0,o
LmjF.13.1000,462,0.00,0.00,0,o
LmjF.13.1010,327,81.95,9.31,3,i53-75o152-174i232-254o
LmjF.13.1020,1303,22.84,20.02,1,i7-26o
LmjF.13.1030,366,1.21,0.10,0,o
LmjF.13.1040,1722,39.93,22.21,2,i7-29o1695-1717i
LmjF.13.1050,239,4.05,3.78,0,o
LmjF.13.1060,308,22.79,21.38,1,i2-24o
LmjF.13.1070,2242,0.60,0.00,0,o
LmjF.13.1080,1445,11.29,0.00,0,o
LmjF.13.1090,438,0.00,0.00,0,o
LmjF.13.1100,1075,0.91,0.00,0,o
LmjF.13.1110,515,0.14,0.14,0,o
LmjF.13.1120,89,0.12,0.02,0,o
LmjF.13.1130,592,22.10,0.00,1,o562-581i
LmjF.13.1140,403,0.48,0.03,0,o
LmjF.13.1150,320,43.40,24.16,2,o30-51i58-80o
LmjF.13.1160,202,0.01,0.00,0,o
LmjF.13.1170,541,0.00,0.00,0,o
LmjF.13.1180,118,4.70,0.00,0,o
LmjF.13.1190,710,0.01,0.00,0,o
LmjF.13.1200,185,0.00,0.00,0,o
LmjF.13.1210,501,233.93,24.68,11,i12-34o64-86i93-115o120-142i155-177o192-214i345-367o377-399i406-428o438-460i477-499o
LmjF.13.1220,273,0.00,0.00,0,o
LmjF.13.1230,273,0.00,0.00,0,o
LmjF.13.1240,578,0.34,0.00,0,o
LmjF.13.1250,217,23.22,0.00,1,i104-126o
LmjF.13.1260,192,39.65,2.62,2,i57-75o102-124i
LmjF.13.1270,859,60.03,40.28,3,i7-29o33-55i146-168o
LmjF.13.1280,327,26.92,21.44,1,o15-37i
LmjF.13.1290,928,0.07,0.00,0,o
LmjF.13.1300,196,0.00,0.00,0,o
LmjF.13.1310,420,39.44,18.06,2,i20-37o286-308i
LmjF.13.1320,464,41.38,18.47,2,i7-29o258-280i
LmjF.13.1330,491,80.87,21.71,2,o35-57i185-207o
LmjF.13.1340,1388,1.61,0.00,0,o
LmjF.13.1350,1146,0.00,0.00,0,o
LmjF.13.1360,837,0.06,0.02,0,o
LmjF.13.1370,697,0.02,0.01,0,o
LmjF.13.1380,588,208.01,0.90,9,o211-233i277-299o314-336i356-378o388-410i447-469o484-506i513-535o550-572i
LmjF.13.1390,401,0.08,0.01,0,o
LmjF.13.1400,657,5.05,0.00,0,o
LmjF.13.1410,1409,0.03,0.00,0,o
LmjF.13.1420,239,0.00,0.00,0,o
LmjF.13.1430,633,0.00,0.00,0,o
LmjF.13.1440,1268,36.20,0.04,1,i305-327o
LmjF.13.1450,216,0.02,0.00,0,o
LmjF.13.1460,234,0.03,0.00,0,o
LmjF.13.1470,5636,3.60,0.00,0,o
LmjF.13.1480,158,0.01,0.00,0,o
LmjF.13.1490,775,0.80,0.55,0,o
LmjF.13.1500,1077,0.06,0.00,0,o
LmjF.13.1510,433,0.43,0.00,0,o
LmjF.13.1520,945,0.08,0.05,0,o
LmjF.13.1530,1097,196.11,0.03,8,o98-120i301-323o351-373i878-900o945-964i977-999o1009-1031i1052-1074o
LmjF.13.1540,487,0.03,0.01,0,o
LmjF.13.1550,1176,0.13,0.00,0,o
LmjF.13.1560,365,1.79,1.16,0,o
LmjF.13.1570,586,0.29,0.00,0,o
LmjF.13.1580,138,0.04,0.03,0,o
LmjF.13.1590,750,0.00,0.00,0,o
LmjF.13.1600,1217,23.40,0.00,1,o1148-1170i
LmjF.13.1610,728,0.00,0.00,0,o
LmjF.13.1620,569,13.00,10.87,0,o
LmjF.13.1630,1577,0.13,0.00,0,o
LmjF.13.1640,605,0.29,0.03,0,o
LmjF.13.1650,4664,0.08,0.00,0,o
LmjF.13.1660,538,0.04,0.00,0,o
LmjF.13.1670,106,0.00,0.00,0,i
LmjF.13.1680,272,0.98,0.05,0,o
LmjF.13.1690,607,276.05,22.13,12,i29-51o66-85i97-119o129-151i158-180o185-207i247-269o279-298i445-467o477-499i506-528o548-570i
LmjF.13.1700,457,0.02,0.00,0,o
LmjF.14.0010,307,0.01,0.00,0,o
LmjF.14.0020,935,0.56,0.01,0,o
LmjF.14.0030,270,21.58,0.00,1,i92-114o
LmjF.14.0040,1022,0.24,0.01,0,o
LmjF.14.0050,733,0.42,0.20,0,o
LmjF.14.0060,191,0.06,0.00,0,o
LmjF.14.0070,279,91.19,13.99,4,o47-69i89-111o182-204i211-233o
LmjF.14.0080,278,0.00,0.00,0,o
LmjF.14.0090,385,0.01,0.00,0,o
LmjF.14.0100,1029,0.15,0.00,0,o
LmjF.14.0110,523,3.83,0.00,0,o
LmjF.14.0120,356,0.00,0.00,0,o
LmjF.14.0130,352,0.06,0.01,0,o
LmjF.14.0140,525,0.06,0.03,0,o
LmjF.14.0150,181,1.37,0.00,0,o
LmjF.14.0160,351,1.93,0.00,0,o
LmjF.14.0170,685,0.06,0.01,0,o
LmjF.14.0180,504,4.74,0.00,0,o
LmjF.14.0190,199,0.01,0.00,0,o
LmjF.14.0200,190,0.00,0.00,0,o
LmjF.14.0210,444,0.01,0.01,0,o
LmjF.14.0220,454,0.09,0.00,0,o
LmjF.14.0230,1843,0.03,0.00,0,o
LmjF.14.0240,142,0.00,0.00,0,o
LmjF.14.0250,172,72.94,16.68,3,o57-79i108-130o140-157i
LmjF.14.0260,722,0.01,0.00,0,o
LmjF.14.0270,494,222.01,0.22,10,i72-94o109-130i180-202o222-244i264-286o335-357i370-392o402-424i431-453o468-485i
LmjF.14.0280,964,0.06,0.00,0,o
LmjF.14.0290,280,0.16,0.00,0,o
LmjF.14.0300,240,0.09,0.00,0,o
LmjF.14.0310,285,0.54,0.00,0,o
LmjF.14.0320,803,241.38,0.00,10,i96-118o128-150i163-185o233-255i313-335o364-386i407-429o434-456i469-491o501-520i
LmjF.14.0330,616,142.56,0.00,7,o339-358i400-422o432-451i458-480o495-516i528-550o570-589i
LmjF.14.0340,1086,0.04,0.00,0,o
LmjF.14.0350,676,0.02,0.00,0,o
LmjF.14.0360,1039,0.18,0.00,0,o
LmjF.14.0370,2921,0.04,0.00,0,o
LmjF.14.0380,607,229.88,0.03,10,i115-137o224-246i253-272o276-298i319-341o351-373i380-397o412-434i512-531o535-557i
LmjF.14.0390,300,0.01,0.00,0,o
LmjF.14.0400,310,0.46,0.25,0,o
LmjF.14.0405,191,0.00,0.00,0,o
LmjF.14.0410,1066,0.05,0.00,0,o
LmjF.14.0420,817,0.04,0.00,0,o
LmjF.14.0430,438,16.49,15.48,0,o
LmjF.14.0440,550,0.02,0.01,0,o
LmjF.14.0450,328,0.00,0.00,0,o
LmjF.14.0460,459,0.54,0.00,0,o
LmjF.14.0470,417,42.18,0.01,2,i108-130o140-162i
LmjF.14.0480,275,90.76,13.08,4,i48-70o149-171i178-200o228-250i
LmjF.14.0490,276,90.76,13.09,4,i48-70o149-171i178-200o228-250i
LmjF.14.0500,548,0.00,0.00,0,o
LmjF.14.0510,467,109.46,21.23,5,o35-57i62-84o99-121i181-203o208-230i
LmjF.14.0520,109,0.00,0.00,0,i
LmjF.14.0530,504,134.38,17.53,6,i42-64o68-90i110-129o189-211i223-245o250-272i
LmjF.14.0540,499,114.09,3.77,6,i57-74o78-97i118-137o152-174i207-229o261-283i
LmjF.14.0550,556,89.91,0.05,4,o122-144i210-232o274-296i465-487o
LmjF.14.0560,461,41.82,18.67,2,i13-35o276-298i
LmjF.14.0570,1179,4.37,0.28,0,o
LmjF.14.0580,126,0.00,0.00,0,o
LmjF.14.0590,1378,3.98,3.08,0,o
LmjF.14.0600,488,0.41,0.01,0,o
LmjF.14.0610,470,0.06,0.06,0,o
LmjF.14.0620,668,0.27,0.20,0,o
LmjF.14.0625,226,0.00,0.00,0,o
LmjF.14.0630,305,98.17,20.63,3,o15-37i85-107o183-205i
LmjF.14.0640,280,131.40,22.69,6,o20-42i62-81o125-147i160-182o197-219i243-265o
LmjF.14.0650,285,135.91,21.00,7,o27-49i69-88o118-140i147-164o168-190i203-225o250-272i
LmjF.14.0660,284,128.70,20.75,6,i21-40o64-86i140-159o164-186i199-221o236-258i
LmjF.14.0665,540,1.83,0.59,0,o
LmjF.14.0670,294,123.85,12.16,5,o75-97i153-170o180-202i209-231o258-280i
LmjF.14.0680,299,136.91,24.26,7,o20-39i60-82o120-142i149-168o172-194i206-228o243-265i
LmjF.14.0690,360,149.35,25.36,7,o24-46i59-81o123-145i152-171o175-197i209-231o246-268i
LmjF.14.0700,325,137.03,17.26,6,i44-66o86-108i161-183o211-233i245-267o282-304i
LmjF.14.0705,323,143.19,21.99,5,o28-50i63-85o205-227i240-262o277-294i
LmjF.14.0710,375,147.83,20.08,7,o33-52i59-81o158-180i187-206o210-232i245-267o329-348i
LmjF.14.0720,397,141.88,19.61,5,o33-52i65-87o209-231i244-266o328-347i
LmjF.14.0730,392,143.85,25.76,7,o25-44i53-75o152-174i181-200o204-226i239-261o323-342i
LmjF.14.0740,301,150.82,16.72,6,i65-87o112-134i141-163o167-189i201-223o238-260i
LmjF.14.0750,1957,0.46,0.00,0,o
LmjF.14.0760,416,0.59,0.36,0,o
LmjF.14.0770,396,13.82,0.00,0,o
LmjF.14.0780,186,0.00,0.00,0,o
LmjF.14.0790,4165,0.06,0.00,0,o
LmjF.14.0800,429,0.00,0.00,0,o
LmjF.14.0810,1315,0.01,0.00,0,o
LmjF.14.0820,577,0.01,0.01,0,o
LmjF.14.0830,990,0.05,0.00,0,o
LmjF.14.0840,1252,0.02,0.00,0,o
LmjF.14.0850,115,0.00,0.00,0,o
LmjF.14.0870,863,3.22,0.00,0,o
LmjF.14.0880,1087,0.02,0.00,0,o
LmjF.14.0890,661,0.00,0.00,0,o
LmjF.14.0900,854,0.06,0.00,0,o
LmjF.14.0910,606,0.34,0.00,0,o
LmjF.14.0920,1548,1.26,0.00,0,o
LmjF.14.0930,861,0.10,0.01,0,o
LmjF.14.0940,874,0.01,0.00,0,o
LmjF.14.0950,168,2.74,2.66,0,o
LmjF.14.0960,1115,0.04,0.00,0,o
LmjF.14.0970,287,0.00,0.00,0,o
LmjF.14.0980,646,253.80,0.05,12,i83-105o110-132i139-161o227-249i262-284o299-321i341-363o367-389i402-424o439-461i481-503o523-540i
LmjF.14.0990,376,39.53,0.03,0,o
LmjF.14.1000,436,49.12,0.51,0,o
LmjF.14.1010,1028,1.03,0.00,0,o
LmjF.14.1020,314,0.00,0.00,0,o
LmjF.14.1030,505,0.09,0.00,0,o
LmjF.14.1040,180,62.00,0.00,3,i69-88o98-120i141-160o
LmjF.14.1045,207,82.86,28.03,4,i21-38o53-75i116-138o158-180i
LmjF.14.1050,270,0.10,0.00,0,o
LmjF.14.1060,4268,0.12,0.00,0,o
LmjF.14.1070,1041,0.32,0.31,0,o
LmjF.14.1080,397,20.35,20.35,1,i9-31o
LmjF.14.1090,230,96.88,28.91,4,i43-65o75-92i154-173o188-210i
LmjF.14.1095,478,0.34,0.02,0,o
LmjF.14.1100,2765,0.02,0.00,0,o
LmjF.14.1110,1229,0.01,0.00,0,o
LmjF.14.1120,2976,0.06,0.04,0,o
LmjF.14.1130,929,1.30,0.02,0,o
LmjF.14.1140,476,0.01,0.00,0,o
LmjF.14.1150,360,0.48,0.00,0,o
LmjF.14.1155,346,8.31,0.00,0,o
LmjF.14.1160,429,0.27,0.00,0,o
LmjF.14.1170,766,0.16,0.00,0,o
LmjF.14.1180,700,4.41,0.00,0,o
LmjF.14.1190,560,0.29,0.00,0,o
LmjF.14.1200,532,193.84,0.00,8,o99-121i134-151o161-183i250-272o282-301i413-435o450-472i485-507o
LmjF.14.1210,261,0.00,0.00,0,o
LmjF.14.1220,935,0.03,0.03,0,o
LmjF.14.1230,570,0.10,0.00,0,o
LmjF.14.1240,302,0.16,0.06,0,o
LmjF.14.1250,205,26.96,22.19,1,i13-35o
LmjF.14.1260,152,9.54,0.07,0,o
LmjF.14.1270,152,0.01,0.00,0,o
LmjF.14.1280,578,0.01,0.00,0,o
LmjF.14.1290,801,0.01,0.00,0,o
LmjF.14.1300,627,0.03,0.00,0,o
LmjF.14.1310,363,0.23,0.19,0,o
LmjF.14.1320,465,0.02,0.00,0,o
LmjF.14.1330,564,14.18,14.00,0,o
LmjF.14.1340,428,89.40,0.03,4,i119-141o238-260i273-295o305-322i
LmjF.14.1350,622,0.02,0.00,0,o
LmjF.14.1355,272,74.99,0.91,3,o73-95i107-129o144-166i
LmjF.14.1360,526,4.84,0.88,0,o
LmjF.14.1370,682,0.89,0.18,0,o
LmjF.14.1380,317,0.01,0.01,0,o
LmjF.14.1390,221,43.99,21.58,2,i2-24o183-205i
LmjF.14.1395,148,45.05,0.18,2,o85-107i114-136o
LmjF.14.1400,1029,23.87,0.20,1,i156-173o
LmjF.14.1410,555,0.03,0.00,0,o
LmjF.14.1420,670,5.65,0.00,0,o
LmjF.14.1430,1755,0.02,0.01,0,o
LmjF.14.1440,930,0.00,0.00,0,o
LmjF.14.1450,685,3.62,0.00,0,o
LmjF.14.1460,140,39.97,9.27,0,o
LmjF.14.1470,484,0.00,0.00,0,o
LmjF.14.1480,311,29.99,18.58,1,i7-29o
LmjF.14.1490,845,18.06,0.00,1,i136-158o
LmjF.15.0010,100,0.00,0.00,0,i
LmjF.15.0020,620,22.30,7.76,1,i53-75o
LmjF.15.0030,425,20.38,20.11,1,i17-36o
LmjF.15.0040,332,0.84,0.00,0,o
LmjF.15.0050,279,2.35,0.00,0,o
LmjF.15.0060,1016,0.20,0.00,0,o
LmjF.15.0070,468,0.00,0.00,0,o
LmjF.15.0080,321,0.01,0.01,0,o
LmjF.15.0090,423,0.01,0.00,0,o
LmjF.15.0100,564,0.26,0.26,0,o
LmjF.15.0110,797,0.30,0.21,0,o
LmjF.15.0120,318,55.30,12.34,2,i111-130o202-224i
LmjF.15.0130,648,0.17,0.03,0,o
LmjF.15.0140,215,0.00,0.00,0,o
LmjF.15.0150,182,0.07,0.00,0,o
LmjF.15.0160,835,0.29,0.00,0,o
LmjF.15.0170,404,0.00,0.00,0,o
LmjF.15.0180,521,0.05,0.00,0,o
LmjF.15.0185,586,0.02,0.00,0,o
LmjF.15.0190,163,20.76,20.64,1,i12-31o
LmjF.15.0195,400,70.78,35.31,3,i21-43o48-70i290-312o
LmjF.15.0200,222,0.00,0.00,0,o
LmjF.15.0210,519,0.29,0.00,0,o
LmjF.15.0220,374,12.80,0.00,0,o
LmjF.15.0223,215,0.15,0.00,0,o
LmjF.15.0225,347,0.04,0.00,0,o
LmjF.15.0230,586,0.00,0.00,0,o
LmjF.15.0240,405,0.98,0.02,0,o
LmjF.15.0250,1947,0.16,0.00,0,o
LmjF.15.0260,479,0.03,0.03,0,o
LmjF.15.0270,257,0.00,0.00,0,o
LmjF.15.0280,187,0.00,0.00,0,o
LmjF.15.0290,800,0.02,0.01,0,o
LmjF.15.0300,146,0.00,0.00,0,o
LmjF.15.0310,654,0.56,0.00,0,o
LmjF.15.0320,761,86.98,35.47,4,o13-35i48-70o83-105i358-380o
LmjF.15.0330,1022,49.18,41.27,2,o10-29i36-55o
LmjF.15.0340,493,0.00,0.00,0,o
LmjF.15.0350,669,34.25,11.79,1,o621-643i
LmjF.15.0360,1067,0.02,0.00,0,o
LmjF.15.0370,108,7.87,1.98,0,o
LmjF.15.0380,108,7.87,1.98,0,o
LmjF.15.0390,398,0.50,0.24,0,o
LmjF.15.0400,680,0.19,0.00,0,o
LmjF.15.0410,701,8.26,0.00,0,o
LmjF.15.0420,146,26.09,0.26,1,i61-83o
LmjF.15.0430,345,0.09,0.00,0,o
LmjF.15.0440,13854,0.02,0.00,0,o
LmjF.15.0490,713,0.17,0.00,0,o
LmjF.15.0500,1001,0.01,0.00,0,o
LmjF.15.0510,158,7.81,0.00,0,o
LmjF.15.0520,381,0.01,0.00,0,o
LmjF.15.0530,1824,95.58,0.00,4,o1329-1351i1380-1402o1406-1428i1441-1463o
LmjF.15.0540,679,0.01,0.00,0,o
LmjF.15.0550,1755,0.19,0.12,0,o
LmjF.15.0560,542,0.05,0.00,0,o
LmjF.15.0570,333,33.26,16.40,0,o
LmjF.15.0580,324,20.10,20.10,1,i13-32o
LmjF.15.0590,234,0.01,0.00,0,o
LmjF.15.0595,1334,48.13,0.00,2,o1236-1258i1298-1320o
LmjF.15.0600,1234,21.63,0.00,1,o1194-1216i
LmjF.15.0610,523,0.34,0.00,0,o
LmjF.15.0620,448,0.18,0.10,0,o
LmjF.15.0630,1270,42.21,37.32,2,o10-32i44-66o
LmjF.15.0640,1402,1.25,1.25,0,o
LmjF.15.0650,685,0.14,0.00,0,o
LmjF.15.0660,478,0.33,0.12,0,o
LmjF.15.0670,1041,0.86,0.07,0,o
LmjF.15.0680,201,0.00,0.00,0,o
LmjF.15.0690,491,0.03,0.00,0,o
LmjF.15.0700,1031,28.85,0.15,0,o
LmjF.15.0710,3115,0.03,0.00,0,o
LmjF.15.0720,655,0.77,0.00,0,o
LmjF.15.0730,376,0.13,0.00,0,o
LmjF.15.0740,234,94.91,9.11,4,i88-110o125-147i159-181o196-218i
LmjF.15.0750,677,0.01,0.00,0,o
LmjF.15.0760,2691,340.88,0.00,13,i178-200o505-527i555-577o592-614i621-640o644-666i687-709o1467-1486i1610-1632o1647-1669i1689-1720o1735-1757i1764-1786o
LmjF.15.0770,666,0.08,0.00,0,o
LmjF.15.0780,655,0.02,0.00,0,o
LmjF.15.0790,1423,0.07,0.02,0,o
LmjF.15.0800,2083,0.00,0.00,0,o
LmjF.15.0810,563,25.55,0.00,0,o
LmjF.15.0815,112,44.74,35.75,2,i7-29o47-69i
LmjF.15.0820,1033,0.03,0.00,0,o
LmjF.15.0825,296,0.45,0.00,0,o
LmjF.15.0830,823,0.00,0.00,0,o
LmjF.15.0840,347,102.38,2.55,4,o59-81i159-181o218-240i253-275o
LmjF.15.0850,954,0.09,0.01,0,o
LmjF.15.0860,325,0.40,0.00,0,o
LmjF.15.0870,620,205.41,2.23,8,o87-109i122-144o183-205i415-437o452-474i487-509o542-564i571-593o
LmjF.15.0880,466,20.11,0.04,0,o
LmjF.15.0890,741,143.24,0.18,5,o388-407i420-442o498-520i527-549o614-636i
LmjF.15.0900,551,0.25,0.00,0,o
LmjF.15.0910,2504,0.19,0.00,0,o
LmjF.15.0920,831,6.73,0.00,0,o
LmjF.15.0930,189,0.05,0.05,0,o
LmjF.15.0940,1197,0.03,0.01,0,o
LmjF.15.0950,219,0.00,0.00,0,o
LmjF.15.0960,312,0.01,0.01,0,o
LmjF.15.0970,410,0.63,0.44,0,o
LmjF.15.0980,821,0.07,0.00,0,o
LmjF.15.0990,197,0.04,0.03,0,o
LmjF.15.1000,195,0.36,0.35,0,o
LmjF.15.1010,1020,3.09,2.95,0,o
LmjF.15.1020,359,0.45,0.01,0,o
LmjF.15.1030,427,0.02,0.02,0,o
LmjF.15.1040,199,4.72,4.71,0,o
LmjF.15.1050,116,20.71,20.69,1,i26-48o
LmjF.15.1055,492,62.87,0.00,3,i221-243o280-302i315-337o
LmjF.15.1060,190,4.72,4.71,0,o
LmjF.15.1070,116,20.71,20.69,1,i26-48o
LmjF.15.1080,199,6.94,6.92,0,o
LmjF.15.1090,116,20.71,20.69,1,i26-48o
LmjF.15.1100,190,4.72,4.71,0,o
LmjF.15.1110,116,20.71,20.69,1,i26-48o
LmjF.15.1120,199,4.68,4.67,0,o
LmjF.15.1130,116,20.71,20.69,1,i26-48o
LmjF.15.1140,190,4.72,4.71,0,o
LmjF.15.1150,116,20.71,20.69,1,i26-48o
LmjF.15.1160,199,4.68,4.67,0,o
LmjF.15.1170,428,0.10,0.00,0,o
LmjF.15.1180,3216,1.46,0.00,0,o
LmjF.15.1190,1253,0.03,0.01,0,o
LmjF.15.1200,2689,0.01,0.00,0,o
LmjF.15.1203,111,0.17,0.01,0,o
LmjF.15.1207,111,0.17,0.01,0,o
LmjF.15.1210,792,0.72,0.00,0,o
LmjF.15.1220,478,0.09,0.00,0,o
LmjF.15.1230,656,232.78,0.00,10,i192-214o245-267i274-296o336-358i375-397o497-519i526-545o560-582i589-611o626-648i
LmjF.15.1240,491,234.71,23.55,10,i27-49o80-102i109-131o171-193i210-232o332-354i361-380o395-417i424-446o461-483i
LmjF.15.1250,171,1.92,0.00,0,o
LmjF.15.1260,407,0.22,0.02,0,o
LmjF.15.1270,533,0.18,0.00,0,o
LmjF.15.1280,1892,0.07,0.00,0,o
LmjF.15.1290,1236,0.03,0.00,0,o
LmjF.15.1300,1412,0.05,0.00,0,o
LmjF.15.1310,831,42.96,0.00,2,o774-796i809-828o
LmjF.15.1320,1425,0.00,0.00,0,o
LmjF.15.1330,440,0.61,0.01,0,o
LmjF.15.1340,371,0.04,0.04,0,o
LmjF.15.1345,303,0.01,0.00,0,o
LmjF.15.1350,704,2.14,0.00,0,o
LmjF.15.1355,304,0.43,0.02,0,o
LmjF.15.1360,405,0.31,0.05,0,o
LmjF.15.1370,405,0.31,0.30,0,o
LmjF.15.1380,602,0.86,0.00,0,o
LmjF.15.1390,303,146.82,22.85,7,o40-62i89-106o116-138i145-167o177-199i220-242o257-279i
LmjF.15.1400,295,0.00,0.00,0,o
LmjF.15.1410,478,138.80,35.92,7,i7-29o44-66i79-98o102-119i140-162o177-199i212-234o
LmjF.15.1420,1008,0.07,0.01,0,o
LmjF.15.1430,95,0.00,0.00,0,o
LmjF.15.1440,570,0.00,0.00,0,o
LmjF.15.1450,293,0.02,0.00,0,o
LmjF.15.1460,459,2.26,1.93,0,o
LmjF.15.1465,125,22.80,12.22,1,i49-71o
LmjF.15.1470,126,0.01,0.01,0,o
LmjF.15.1480,940,0.09,0.01,0,o
LmjF.15.1490,644,0.01,0.00,0,o
LmjF.15.1500,292,2.90,0.04,0,o
LmjF.15.1510,198,0.01,0.01,0,o
LmjF.15.1520,109,2.18,2.18,0,o
LmjF.15.1530,352,170.62,21.79,7,i16-38o71-93i100-122o135-157i164-186o287-309i316-338o
LmjF.15.1540,416,0.04,0.04,0,o
LmjF.15.1545,222,0.01,0.00,0,o
LmjF.15.1550,386,0.09,0.07,0,o
LmjF.15.1560,1256,0.02,0.00,0,o
LmjF.15.1570,543,0.01,0.00,0,o
LmjF.16.0005,226,0.01,0.01,0,o
LmjF.16.0010,374,0.04,0.03,0,o
LmjF.16.0020,214,0.11,0.00,0,o
LmjF.16.0030,365,0.22,0.00,0,o
LmjF.16.0040,399,0.18,0.17,0,o
LmjF.16.0050,657,0.25,0.08,0,o
LmjF.16.0060,959,0.01,0.00,0,o
LmjF.16.0070,399,0.14,0.00,0,o
LmjF.16.0080,736,0.02,0.00,0,o
LmjF.16.0090,327,0.71,0.00,0,o
LmjF.16.0100,698,171.15,0.00,8,o266-288i309-331o346-368i422-444o459-478i559-581o591-613i667-689o
LmjF.16.0110,826,0.09,0.00,0,o
LmjF.16.0120,786,0.06,0.00,0,o
LmjF.16.0130,208,0.00,0.00,0,o
LmjF.16.0140,168,0.15,0.08,0,o
