gene,pathway
FBgn0000337,path:dme00380
FBgn0003965,path:dme00380
FBgn0051075,path:dme00380
FBgn0019643,path:dme00380
FBgn0035240,path:dme00380
FBgn0012036,path:dme00380
FBgn0028479,path:dme00380
FBgn0033879,path:dme00380
FBgn0000261,path:dme00380
FBgn0037955,path:dme00380
FBgn0035187,path:dme00380
FBgn0035203,path:dme00380
FBgn0032061,path:dme00380
FBgn0031821,path:dme00380
FBgn0031824,path:dme00380
FBgn0036857,path:dme00380
FBgn0030558,path:dme00400
FBgn0001125,path:dme00400
FBgn0001208,path:dme00400
FBgn0001124,path:dme00400
FBgn0010548,path:dme00410
FBgn0035811,path:dme00410
FBgn0023023,path:dme00410
FBgn0004516,path:dme00410
FBgn0259979,path:dme00410
FBgn0023537,path:dme00410
FBgn0086450,path:dme00410
FBgn0037513,path:dme00410
FBgn0051075,path:dme00410
FBgn0012036,path:dme00410
FBgn0036272,path:dme00410
FBgn0028479,path:dme00410
FBgn0038326,path:dme00410
FBgn0033879,path:dme00410
FBgn0036927,path:dme00410
FBgn0000153,path:dme00410
FBgn0037723,path:dme00410
FBgn0036857,path:dme00410
FBgn0030361,path:dme00430
FBgn0004516,path:dme00430
FBgn0034364,path:dme00430
FBgn0036975,path:dme00430
FBgn0030932,path:dme00430
FBgn0035839,path:dme00430
FBgn0000153,path:dme00430
FBgn0037170,path:dme00450
FBgn0031041,path:dme00450
FBgn0037347,path:dme00450
FBgn0034401,path:dme00450
FBgn0020653,path:dme00450
FBgn0027083,path:dme00450
FBgn0032224,path:dme00450
FBgn0000566,path:dme00450
FBgn0037955,path:dme00450
FBgn0020389,path:dme00450
FBgn0261270,path:dme00450
FBgn0030361,path:dme00460
FBgn0029823,path:dme00460
FBgn0030932,path:dme00460
FBgn0261625,path:dme00471
FBgn0039071,path:dme00471
FBgn0001098,path:dme00471
FBgn0031860,path:dme00472
FBgn0001149,path:dme00480
FBgn0038020,path:dme00480
FBgn0010040,path:dme00480
FBgn0033381,path:dme00480
FBgn0039656,path:dme00480
FBgn0263236,path:dme00480
FBgn0035438,path:dme00480
FBgn0010041,path:dme00480
FBgn0004057,path:dme00480
FBgn0039640,path:dme00480
FBgn0030361,path:dme00480
FBgn0034415,path:dme00480
FBgn0030484,path:dme00480
FBgn0027590,path:dme00480
FBgn0031117,path:dme00480
FBgn0025814,path:dme00480
FBgn0063499,path:dme00480
FBgn0063498,path:dme00480
FBgn0063497,path:dme00480
FBgn0063496,path:dme00480
FBgn0063495,path:dme00480
FBgn0063494,path:dme00480
FBgn0063493,path:dme00480
FBgn0063492,path:dme00480
FBgn0063491,path:dme00480
FBgn0038029,path:dme00480
FBgn0042206,path:dme00480
FBgn0040319,path:dme00480
FBgn0050000,path:dme00480
FBgn0051233,path:dme00480
FBgn0052064,path:dme00480
FBgn0052351,path:dme00480
FBgn0052495,path:dme00480
FBgn0250732,path:dme00480
FBgn0004654,path:dme00480
FBgn0010038,path:dme00480
FBgn0036272,path:dme00480
FBgn0010043,path:dme00480
FBgn0010039,path:dme00480
FBgn0010044,path:dme00480
FBgn0010042,path:dme00480
FBgn0034132,path:dme00480
FBgn0033817,path:dme00480
FBgn0259795,path:dme00480
FBgn0034733,path:dme00480
FBgn0046114,path:dme00480
FBgn0034335,path:dme00480
FBgn0034354,path:dme00480
FBgn0011703,path:dme00480
FBgn0035915,path:dme00480
FBgn0030932,path:dme00480
FBgn0035907,path:dme00480
FBgn0086348,path:dme00480
FBgn0030882,path:dme00480
FBgn0037147,path:dme00480
FBgn0001248,path:dme00480
FBgn0037723,path:dme00480
FBgn0013308,path:dme00480
FBgn0013307,path:dme00480
FBgn0010226,path:dme00480
FBgn0011704,path:dme00480
FBgn0000454,path:dme00480
FBgn0261445,path:dme00500
FBgn0032684,path:dme00500
FBgn0026756,path:dme00500
FBgn0031887,path:dme00500
FBgn0033296,path:dme00500
FBgn0261575,path:dme00500
FBgn0040262,path:dme00500
FBgn0040261,path:dme00500
FBgn0032381,path:dme00500
FBgn0032382,path:dme00500
FBgn0034417,path:dme00500
FBgn0031463,path:dme00500
FBgn0034605,path:dme00500
FBgn0040250,path:dme00500
FBgn0040253,path:dme00500
FBgn0027070,path:dme00500
FBgn0032713,path:dme00500
FBgn0000078,path:dme00500
FBgn0040260,path:dme00500
FBgn0000079,path:dme00500
FBgn0270927,path:dme00500
FBgn0001186,path:dme00500
FBgn0051002,path:dme00500
FBgn0042710,path:dme00500
FBgn0042711,path:dme00500
FBgn0053138,path:dme00500
FBgn0036842,path:dme00500
FBgn0027560,path:dme00500
FBgn0027073,path:dme00500
FBgn0035978,path:dme00500
FBgn0040091,path:dme00500
FBgn0040252,path:dme00500
FBgn0003076,path:dme00500
FBgn0031907,path:dme00500
FBgn0031908,path:dme00500
FBgn0038082,path:dme00500
FBgn0038083,path:dme00500
FBgn0034121,path:dme00500
FBgn0038886,path:dme00500
FBgn0040256,path:dme00500
FBgn0026315,path:dme00500
FBgn0026314,path:dme00500
FBgn0040255,path:dme00500
FBgn0040251,path:dme00500
FBgn0266064,path:dme00500
FBgn0004507,path:dme00500
FBgn0038619,path:dme00500
FBgn0035848,path:dme00500
FBgn0033377,path:dme00500
FBgn0001187,path:dme00500
FBgn0020506,path:dme00500
FBgn0003074,path:dme00500
FBgn0026754,path:dme00500
FBgn0033297,path:dme00500
FBgn0033294,path:dme00500
FBgn0002569,path:dme00500
FBgn0002571,path:dme00500
FBgn0002570,path:dme00500
FBgn0003748,path:dme00500
FBgn0026755,path:dme00500
FBgn0034618,path:dme00500
FBgn0032799,path:dme00510
FBgn0037108,path:dme00510
FBgn0039293,path:dme00510
FBgn0039634,path:dme00510
FBgn0035401,path:dme00510
FBgn0263852,path:dme00510
FBgn0034521,path:dme00510
FBgn0027588,path:dme00510
FBgn0039639,path:dme00510
FBgn0031149,path:dme00510
FBgn0030289,path:dme00510
FBgn0036447,path:dme00510
FBgn0038552,path:dme00510
FBgn0011740,path:dme00510
FBgn0030327,path:dme00510
FBgn0051202,path:dme00510
FBgn0051849,path:dme00510
FBgn0052076,path:dme00510
FBgn0053303,path:dme00510
FBgn0053977,path:dme00510
FBgn0011297,path:dme00510
FBgn0259170,path:dme00510
FBgn0029906,path:dme00510
FBgn0035050,path:dme00510
FBgn0032234,path:dme00510
FBgn0032477,path:dme00510
FBgn0030645,path:dme00510
FBgn0034277,path:dme00510
FBgn0011336,path:dme00510
FBgn0032015,path:dme00510
FBgn0261020,path:dme00510
FBgn0039738,path:dme00510
FBgn0034141,path:dme00510
FBgn0037743,path:dme00510
FBgn0014868,path:dme00510
FBgn0036446,path:dme00510
FBgn0034427,path:dme00511
FBgn0037215,path:dme00511
FBgn0041630,path:dme00511
FBgn0041629,path:dme00511
FBgn0033431,path:dme00511
FBgn0051148,path:dme00511
FBgn0260746,path:dme00511
FBgn0051414,path:dme00511
FBgn0028916,path:dme00511
FBgn0034665,path:dme00511
FBgn0026616,path:dme00511
FBgn0032253,path:dme00511
FBgn0030839,path:dme00511
FBgn0036169,path:dme00511
FBgn0027611,path:dme00511
FBgn0028499,path:dme00511
FBgn0045063,path:dme00511
FBgn0001089,path:dme00511
FBgn0032066,path:dme00511
FBgn0032067,path:dme00511
FBgn0032068,path:dme00511
FBgn0032069,path:dme00511
FBgn0039596,path:dme00512
FBgn0035375,path:dme00512
FBgn0050463,path:dme00512
FBgn0031681,path:dme00512
FBgn0051776,path:dme00512
FBgn0051956,path:dme00512
FBgn0031530,path:dme00512
FBgn0027558,path:dme00512
FBgn0030930,path:dme00512
FBgn0036529,path:dme00512
FBgn0036527,path:dme00512
FBgn0001970,path:dme00512
FBgn0036528,path:dme00512
FBgn0034025,path:dme00512
FBgn0032078,path:dme00512
FBgn0261403,path:dme00514
FBgn0011591,path:dme00514
FBgn0086368,path:dme00514
FBgn0033901,path:dme00514
FBgn0027791,path:dme00514
FBgn0086253,path:dme00514
FBgn0051915,path:dme00514
FBgn0035050,path:dme00514
FBgn0003292,path:dme00514
FBgn0031765,path:dme00514
FBgn0264672,path:dme00514
FBgn0039273,path:dme00514
FBgn0261445,path:dme00520
FBgn0034582,path:dme00520
FBgn0036298,path:dme00520
FBgn0036300,path:dme00520
FBgn0034442,path:dme00520
FBgn0037279,path:dme00520
FBgn0035147,path:dme00520
FBgn0027341,path:dme00520
FBgn0041630,path:dme00520
FBgn0039580,path:dme00520
FBgn0029801,path:dme00520
FBgn0031099,path:dme00520
FBgn0041629,path:dme00520
FBgn0250907,path:dme00520
FBgn0035398,path:dme00520
FBgn0039690,path:dme00520
FBgn0022702,path:dme00520
FBgn0001311,path:dme00520
FBgn0001186,path:dme00520
FBgn0050293,path:dme00520
FBgn0029913,path:dme00520
FBgn0052220,path:dme00520
FBgn0042710,path:dme00520
FBgn0042711,path:dme00520
FBgn0267823,path:dme00520
FBgn0022700,path:dme00520
FBgn0035978,path:dme00520
FBgn0003076,path:dme00520
FBgn0038045,path:dme00520
FBgn0036211,path:dme00520
FBgn0038321,path:dme00520
FBgn0031717,path:dme00520
FBgn0029091,path:dme00520
FBgn0035848,path:dme00520
FBgn0033377,path:dme00520
FBgn0001187,path:dme00520
FBgn0034035,path:dme00520
FBgn0003074,path:dme00520
FBgn0037744,path:dme00520
FBgn0045063,path:dme00520
FBgn0031661,path:dme00520
FBgn0263200,path:dme00520
FBgn0038180,path:dme00520
FBgn0034580,path:dme00520
FBgn0259749,path:dme00520
FBgn0035445,path:dme00531
FBgn0041630,path:dme00531
FBgn0014417,path:dme00531
FBgn0038660,path:dme00531
FBgn0034417,path:dme00531
FBgn0041629,path:dme00531
FBgn0033836,path:dme00531
FBgn0270927,path:dme00531
FBgn0260475,path:dme00531
FBgn0260746,path:dme00531
FBgn0032343,path:dme00531
FBgn0029737,path:dme00531
FBgn0036768,path:dme00531
FBgn0033763,path:dme00531
FBgn0045063,path:dme00531
FBgn0001089,path:dme00531
FBgn0039258,path:dme00532
FBgn0033500,path:dme00532
FBgn0032618,path:dme00532
FBgn0015360,path:dme00532
FBgn0066114,path:dme00532
FBgn0263005,path:dme00532
FBgn0033315,path:dme00532
FBgn0030662,path:dme00532
FBgn0031732,path:dme00533
FBgn0032457,path:dme00533
FBgn0030327,path:dme00533
FBgn0041706,path:dme00533
FBgn0265974,path:dme00534
FBgn0024230,path:dme00534
FBgn0039258,path:dme00534
FBgn0027535,path:dme00534
FBgn0033087,path:dme00534
FBgn0015360,path:dme00534
FBgn0066114,path:dme00534
FBgn0053147,path:dme00534
FBgn0038755,path:dme00534
FBgn0020251,path:dme00534
FBgn0029175,path:dme00534
FBgn0033315,path:dme00534
FBgn0027552,path:dme00561
FBgn0037167,path:dme00561
FBgn0037166,path:dme00561
FBgn0037165,path:dme00561
FBgn0037164,path:dme00561
FBgn0037163,path:dme00561
FBgn0035107,path:dme00561
FBgn0037341,path:dme00561
FBgn0035476,path:dme00561
FBgn0025592,path:dme00561
FBgn0033214,path:dme00561
FBgn0033215,path:dme00561
FBgn0033216,path:dme00561
FBgn0030162,path:dme00561
FBgn0037537,path:dme00561
FBgn0051075,path:dme00561
FBgn0051140,path:dme00561
FBgn0260750,path:dme00561
FBgn0004797,path:dme00561
FBgn0034971,path:dme00561
FBgn0085390,path:dme00561
FBgn0085413,path:dme00561
FBgn0012036,path:dme00561
FBgn0030421,path:dme00561
FBgn0261549,path:dme00561
FBgn0039344,path:dme00561
FBgn0036623,path:dme00561
FBgn0036622,path:dme00561
FBgn0027579,path:dme00561
FBgn0036977,path:dme00561
FBgn0029831,path:dme00561
FBgn0036183,path:dme00561
FBgn0086254,path:dme00561
FBgn0038070,path:dme00561
FBgn0030884,path:dme00561
FBgn0032271,path:dme00561
FBgn0035266,path:dme00561
FBgn0034117,path:dme00561
FBgn0033999,path:dme00561
FBgn0033673,path:dme00561
FBgn0020930,path:dme00561
FBgn0263593,path:dme00561
FBgn0016078,path:dme00561
FBgn0041087,path:dme00561
FBgn0033101,path:dme00561
FBgn0036857,path:dme00561
FBgn0031428,path:dme00561
FBgn0267350,path:dme00562
FBgn0025885,path:dme00562
FBgn0015278,path:dme00562
FBgn0031267,path:dme00562
FBgn0030465,path:dme00562
FBgn0036550,path:dme00562
FBgn0036552,path:dme00562
FBgn0036551,path:dme00562
FBgn0039924,path:dme00562
FBgn0023537,path:dme00562
FBgn0086355,path:dme00562
FBgn0037339,path:dme00562
FBgn0016672,path:dme00562
FBgn0050295,path:dme00562
FBgn0028497,path:dme00562
FBgn0023508,path:dme00562
FBgn0262738,path:dme00562
FBgn0030735,path:dme00562
FBgn0034789,path:dme00562
FBgn0032147,path:dme00562
FBgn0026061,path:dme00562
FBgn0015279,path:dme00562
FBgn0003416,path:dme00562
FBgn0259166,path:dme00562
FBgn0259178,path:dme00562
FBgn0026060,path:dme00562
FBgn0266375,path:dme00562
FBgn0004611,path:dme00562
FBgn0015277,path:dme00562
FBgn0026379,path:dme00562
FBgn0028741,path:dme00562
FBgn0027506,path:dme00562
FBgn0036262,path:dme00562
FBgn0004373,path:dme00562
FBgn0025742,path:dme00562
FBgn0030670,path:dme00562
FBgn0037064,path:dme00562
FBgn0037063,path:dme00562
FBgn0030761,path:dme00562
FBgn0016984,path:dme00562
FBgn0030035,path:dme00563
FBgn0035464,path:dme00563
FBgn0035435,path:dme00563
FBgn0034346,path:dme00563
FBgn0032052,path:dme00563
FBgn0037535,path:dme00563
FBgn0039405,path:dme00563
FBgn0033187,path:dme00563
FBgn0033479,path:dme00563
FBgn0029818,path:dme00563
FBgn0050381,path:dme00563
FBgn0029789,path:dme00563
FBgn0086448,path:dme00563
FBgn0023545,path:dme00563
FBgn0265190,path:dme00563
FBgn0038763,path:dme00563
FBgn0034270,path:dme00563
FBgn0036893,path:dme00563
FBgn0034649,path:dme00563
FBgn0041342,path:dme00564
FBgn0033170,path:dme00564
FBgn0037167,path:dme00564
FBgn0037166,path:dme00564
FBgn0037165,path:dme00564
FBgn0037164,path:dme00564
FBgn0037163,path:dme00564
FBgn0033075,path:dme00564
FBgn0000303,path:dme00564
FBgn0037341,path:dme00564
FBgn0039655,path:dme00564
FBgn0030013,path:dme00564
FBgn0036545,path:dme00564
FBgn0000024,path:dme00564
FBgn0035231,path:dme00564
FBgn0042138,path:dme00564
FBgn0042175,path:dme00564
FBgn0033190,path:dme00564
FBgn0032955,path:dme00564
FBgn0003656,path:dme00564
FBgn0031566,path:dme00564
FBgn0029720,path:dme00564
FBgn0051140,path:dme00564
FBgn0051683,path:dme00564
FBgn0034971,path:dme00564
FBgn0034825,path:dme00564
FBgn0052699,path:dme00564
FBgn0053116,path:dme00564
FBgn0085390,path:dme00564
FBgn0085413,path:dme00564
FBgn0000536,path:dme00564
FBgn0030421,path:dme00564
FBgn0261549,path:dme00564
FBgn0040212,path:dme00564
FBgn0036623,path:dme00564
FBgn0036622,path:dme00564
FBgn0039360,path:dme00564
FBgn0037010,path:dme00564
FBgn0027579,path:dme00564
FBgn0032482,path:dme00564
FBgn0026576,path:dme00564
FBgn0033844,path:dme00564
FBgn0036053,path:dme00564
FBgn0031948,path:dme00564
FBgn0028848,path:dme00564
FBgn0038649,path:dme00564
FBgn0010350,path:dme00564
FBgn0022160,path:dme00564
FBgn0020930,path:dme00564
FBgn0263593,path:dme00564
FBgn0036381,path:dme00564
FBgn0026619,path:dme00564
FBgn0016078,path:dme00564
FBgn0041087,path:dme00564
FBgn0001128,path:dme00564
FBgn0030670,path:dme00564
FBgn0032923,path:dme00564
FBgn0031815,path:dme00564
FBgn0026630,path:dme00564
FBgn0033983,path:dme00565
FBgn0033170,path:dme00565
FBgn0037167,path:dme00565
FBgn0037166,path:dme00565
FBgn0037165,path:dme00565
FBgn0037164,path:dme00565
FBgn0037163,path:dme00565
FBgn0033075,path:dme00565
FBgn0037341,path:dme00565
FBgn0039655,path:dme00565
FBgn0030013,path:dme00565
FBgn0036545,path:dme00565
FBgn0029720,path:dme00565
FBgn0052699,path:dme00565
FBgn0053116,path:dme00565
FBgn0033844,path:dme00565
FBgn0036053,path:dme00565
FBgn0031948,path:dme00565
FBgn0015754,path:dme00565
FBgn0016078,path:dme00565
FBgn0041087,path:dme00565
FBgn0025809,path:dme00565
FBgn0032923,path:dme00565
FBgn0032721,path:dme00590
FBgn0033170,path:dme00590
FBgn0035438,path:dme00590
FBgn0039655,path:dme00590
FBgn0030361,path:dme00590
FBgn0034415,path:dme00590
FBgn0030013,path:dme00590
FBgn0037728,path:dme00590
FBgn0036545,path:dme00590
FBgn0029720,path:dme00590
FBgn0004465,path:dme00590
FBgn0030932,path:dme00590
FBgn0036053,path:dme00590
FBgn0010226,path:dme00590
FBgn0033170,path:dme00592
FBgn0039655,path:dme00592
FBgn0030013,path:dme00592
FBgn0036545,path:dme00592
FBgn0032775,path:dme00592
FBgn0029720,path:dme00592
FBgn0029924,path:dme00592
FBgn0027572,path:dme00592
FBgn0036053,path:dme00592
FBgn0031813,path:dme00592
FBgn0034628,path:dme00592
FBgn0034629,path:dme00592
FBgn0039304,path:dme00600
FBgn0037167,path:dme00600
FBgn0037166,path:dme00600
FBgn0037165,path:dme00600
FBgn0037164,path:dme00600
FBgn0037163,path:dme00600
FBgn0035421,path:dme00600
FBgn0037341,path:dme00600
FBgn0045064,path:dme00600
FBgn0039774,path:dme00600
FBgn0037315,path:dme00600
FBgn0030300,path:dme00600
FBgn0051148,path:dme00600
FBgn0260746,path:dme00600
FBgn0051414,path:dme00600
FBgn0028916,path:dme00600
FBgn0034997,path:dme00600
FBgn0040918,path:dme00600
FBgn0086532,path:dme00600
FBgn0002524,path:dme00600
FBgn0067102,path:dme00600
FBgn0037958,path:dme00600
FBgn0034117,path:dme00600
FBgn0016078,path:dme00600
FBgn0041087,path:dme00600
FBgn0010591,path:dme00600
FBgn0001941,path:dme00600
FBgn0001089,path:dme00600
FBgn0031732,path:dme00601
FBgn0032457,path:dme00601
FBgn0041706,path:dme00601
FBgn0053145,path:dme00601
FBgn0041630,path:dme00603
FBgn0031491,path:dme00603
FBgn0041629,path:dme00603
FBgn0032192,path:dme00603
FBgn0039378,path:dme00603
FBgn0034117,path:dme00603
FBgn0045063,path:dme00603
FBgn0041630,path:dme00604
FBgn0041629,path:dme00604
FBgn0260746,path:dme00604
FBgn0045063,path:dme00604
FBgn0001089,path:dme00604
FBgn0036662,path:dme00604
FBgn0002719,path:dme00620
FBgn0001258,path:dme00620
FBgn0036327,path:dme00620
FBgn0036328,path:dme00620
FBgn0034356,path:dme00620
FBgn0029969,path:dme00620
FBgn0030078,path:dme00620
FBgn0040524,path:dme00620
FBgn0033246,path:dme00620
FBgn0037115,path:dme00620
FBgn0039635,path:dme00620
FBgn0036723,path:dme00620
FBgn0037370,path:dme00620
FBgn0033856,path:dme00620
FBgn0031700,path:dme00620
FBgn0027580,path:dme00620
FBgn0025115,path:dme00620
FBgn0283450,path:dme00620
FBgn0003067,path:dme00620
FBgn0033893,path:dme00620
FBgn0038363,path:dme00620
FBgn0031462,path:dme00620
FBgn0051075,path:dme00620
FBgn0051874,path:dme00620
FBgn0012036,path:dme00620
FBgn0028336,path:dme00620
FBgn0029890,path:dme00620
FBgn0037024,path:dme00620
FBgn0031912,path:dme00620
FBgn0262782,path:dme00620
FBgn0029155,path:dme00620
FBgn0036162,path:dme00620
FBgn0028325,path:dme00620
FBgn0029722,path:dme00620
FBgn0038952,path:dme00620
FBgn0267385,path:dme00620
FBgn0038258,path:dme00620
FBgn0036762,path:dme00620
FBgn0034127,path:dme00620
FBgn0029154,path:dme00620
FBgn0029153,path:dme00620
FBgn0262559,path:dme00620
FBgn0035203,path:dme00620
FBgn0012034,path:dme00620
FBgn0036857,path:dme00620
FBgn0036327,path:dme00630
FBgn0036328,path:dme00630
FBgn0029969,path:dme00630
FBgn0037370,path:dme00630
FBgn0037988,path:dme00630
FBgn0001145,path:dme00630
FBgn0061356,path:dme00630
FBgn0011770,path:dme00630
FBgn0001142,path:dme00630
FBgn0029823,path:dme00630
FBgn0261955,path:dme00630
FBgn0014031,path:dme00630
FBgn0037801,path:dme00630
FBgn0037862,path:dme00630
FBgn0024958,path:dme00630
FBgn0262782,path:dme00630
FBgn0036760,path:dme00630
FBgn0024957,path:dme00630
FBgn0032287,path:dme00630
FBgn0000261,path:dme00630
FBgn0036762,path:dme00630
FBgn0027945,path:dme00630
FBgn0262559,path:dme00630
FBgn0035203,path:dme00630
FBgn0010100,path:dme00630
FBgn0032061,path:dme00630
FBgn0031821,path:dme00630
FBgn0031428,path:dme00630
FBgn0001258,path:dme00640
FBgn0029118,path:dme00640
FBgn0004888,path:dme00640
FBgn0029969,path:dme00640
FBgn0033246,path:dme00640
FBgn0037643,path:dme00640
FBgn0035811,path:dme00640
FBgn0033856,path:dme00640
FBgn0039993,path:dme00640
FBgn0023537,path:dme00640
FBgn0028479,path:dme00640
FBgn0038326,path:dme00640
FBgn0030612,path:dme00640
FBgn0038708,path:dme00640
FBgn0039184,path:dme00640
FBgn0033879,path:dme00640
FBgn0036762,path:dme00640
FBgn0036927,path:dme00640
FBgn0037709,path:dme00640
FBgn0035203,path:dme00640
FBgn0012034,path:dme00640
FBgn0031877,path:dme00650
FBgn0032729,path:dme00650
FBgn0029969,path:dme00650
FBgn0035298,path:dme00650
FBgn0262112,path:dme00650
FBgn0261446,path:dme00650
FBgn0004516,path:dme00650
FBgn0010611,path:dme00650
FBgn0028479,path:dme00650
FBgn0039349,path:dme00650
FBgn0038742,path:dme00650
FBgn0037999,path:dme00650
FBgn0033879,path:dme00650
FBgn0036927,path:dme00650
FBgn0000153,path:dme00650
FBgn0035203,path:dme00650
FBgn0039241,path:dme00670
FBgn0004087,path:dme00670
FBgn0039836,path:dme00670
FBgn0010222,path:dme00670
FBgn0029823,path:dme00670
FBgn0000053,path:dme00670
FBgn0024920,path:dme00670
FBgn0085453,path:dme00670
FBgn0020385,path:dme00670
FBgn0032287,path:dme00670
FBgn0036157,path:dme00670
FBgn0032945,path:dme00670
FBgn0037046,path:dme00730
FBgn0032393,path:dme00730
FBgn0037942,path:dme00730
FBgn0032522,path:dme00740
FBgn0014930,path:dme00740
FBgn0283437,path:dme00740
FBgn0261363,path:dme00740
FBgn0030431,path:dme00740
FBgn0014427,path:dme00750
FBgn0031048,path:dme00750
FBgn0031045,path:dme00750
FBgn0051472,path:dme00750
FBgn0051473,path:dme00750
FBgn0085484,path:dme00750
FBgn0033538,path:dme00760
FBgn0039254,path:dme00760
FBgn0035348,path:dme00760
FBgn0034898,path:dme00760
FBgn0050103,path:dme00760
FBgn0050104,path:dme00760
FBgn0052549,path:dme00760
FBgn0053156,path:dme00760
FBgn0034988,path:dme00760
FBgn0031589,path:dme00760
FBgn0259101,path:dme00760
FBgn0034225,path:dme00760
FBgn0033373,path:dme00760
FBgn0030512,path:dme00760
FBgn0035632,path:dme00770
FBgn0023023,path:dme00770
FBgn0030482,path:dme00770
FBgn0086450,path:dme00770
FBgn0037513,path:dme00770
FBgn0050290,path:dme00770
FBgn0052099,path:dme00770
FBgn0261285,path:dme00770
FBgn0011205,path:dme00770
FBgn0031682,path:dme00770
FBgn0037356,path:dme00780
FBgn0037332,path:dme00780
FBgn0040069,path:dme00780
FBgn0265178,path:dme00785
FBgn0029158,path:dme00785
FBgn0037251,path:dme00785
FBgn0039280,path:dme00790
FBgn0035619,path:dme00790
FBgn0038845,path:dme00790
FBgn0030041,path:dme00790
FBgn0014032,path:dme00790
FBgn0016123,path:dme00790
FBgn0004087,path:dme00790
FBgn0032779,path:dme00790
FBgn0003141,path:dme00790
FBgn0033423,path:dme00790
FBgn0030407,path:dme00790
FBgn0051773,path:dme00790
FBgn0263607,path:dme00790
FBgn0034712,path:dme00790
FBgn0283480,path:dme00790
FBgn0034710,path:dme00790
FBgn0263241,path:dme00790
FBgn0035964,path:dme00790
FBgn0035620,path:dme00790
FBgn0037786,path:dme00790
FBgn0283479,path:dme00790
FBgn0086348,path:dme00790
FBgn0030661,path:dme00790
FBgn0043791,path:dme00790
FBgn0003162,path:dme00790
FBgn0032684,path:dme00830
FBgn0035588,path:dme00830
FBgn0026756,path:dme00830
FBgn0031887,path:dme00830
FBgn0040262,path:dme00830
FBgn0040261,path:dme00830
FBgn0031630,path:dme00830
FBgn0034605,path:dme00830
FBgn0040250,path:dme00830
FBgn0040253,path:dme00830
FBgn0027070,path:dme00830
FBgn0032713,path:dme00830
FBgn0040260,path:dme00830
FBgn0051002,path:dme00830
FBgn0004797,path:dme00830
FBgn0000055,path:dme00830
FBgn0036842,path:dme00830
FBgn0027073,path:dme00830
FBgn0040091,path:dme00830
FBgn0040252,path:dme00830
FBgn0038082,path:dme00830
FBgn0038083,path:dme00830
FBgn0038886,path:dme00830
FBgn0011768,path:dme00830
FBgn0040256,path:dme00830
FBgn0026315,path:dme00830
FBgn0026314,path:dme00830
FBgn0040255,path:dme00830
FBgn0040251,path:dme00830
FBgn0026754,path:dme00830
FBgn0032910,path:dme00830
FBgn0026755,path:dme00830
FBgn0032684,path:dme00860
FBgn0036271,path:dme00860
FBgn0026756,path:dme00860
FBgn0031887,path:dme00860
FBgn0040262,path:dme00860
FBgn0040261,path:dme00860
FBgn0037933,path:dme00860
FBgn0034417,path:dme00860
FBgn0034605,path:dme00860
FBgn0040250,path:dme00860
FBgn0040253,path:dme00860
FBgn0027070,path:dme00860
FBgn0032713,path:dme00860
FBgn0040260,path:dme00860
FBgn0033428,path:dme00860
FBgn0030066,path:dme00860
FBgn0266268,path:dme00860
FBgn0270927,path:dme00860
FBgn0020764,path:dme00860
FBgn0051002,path:dme00860
FBgn0021944,path:dme00860
FBgn0036842,path:dme00860
FBgn0034938,path:dme00860
FBgn0027073,path:dme00860
FBgn0040091,path:dme00860
FBgn0036629,path:dme00860
FBgn0040252,path:dme00860
FBgn0032222,path:dme00860
FBgn0005674,path:dme00860
FBgn0038082,path:dme00860
FBgn0020018,path:dme00860
FBgn0038083,path:dme00860
FBgn0038925,path:dme00860
FBgn0038886,path:dme00860
FBgn0040256,path:dme00860
FBgn0026315,path:dme00860
FBgn0026314,path:dme00860
FBgn0040255,path:dme00860
FBgn0040251,path:dme00860
FBgn0026754,path:dme00860
FBgn0030092,path:dme00860
FBgn0010786,path:dme00860
FBgn0026755,path:dme00860
FBgn0032811,path:dme00900
FBgn0263782,path:dme00900
FBgn0037044,path:dme00900
FBgn0029980,path:dme00900
FBgn0029969,path:dme00900
FBgn0036336,path:dme00900
FBgn0025373,path:dme00900
FBgn0038424,path:dme00900
FBgn0031633,path:dme00900
FBgn0051005,path:dme00900
FBgn0061359,path:dme00900
FBgn0010611,path:dme00900
FBgn0031312,path:dme00900
FBgn0029121,path:dme00900
FBgn0038876,path:dme00900
FBgn0030683,path:dme00900
FBgn0019662,path:dme00900
FBgn0034176,path:dme00900
FBgn0035203,path:dme00900
FBgn0030332,path:dme00900
FBgn0039235,path:dme00910
FBgn0030056,path:dme00910
FBgn0037646,path:dme00910
FBgn0033542,path:dme00910
FBgn0001145,path:dme00910
FBgn0040628,path:dme00910
FBgn0040629,path:dme00910
FBgn0001142,path:dme00910
FBgn0039838,path:dme00910
FBgn0037788,path:dme00910
FBgn0039071,path:dme00910
FBgn0001098,path:dme00910
FBgn0038956,path:dme00910
FBgn0039486,path:dme00910
FBgn0027843,path:dme00910
FBgn0027844,path:dme00910
FBgn0034560,path:dme00910
FBgn0036663,path:dme00910
FBgn0038080,path:dme00920
FBgn0086907,path:dme00920
FBgn0035515,path:dme00920
FBgn0030465,path:dme00920
FBgn0000409,path:dme00920
FBgn0050022,path:dme00920
FBgn0082585,path:dme00920
FBgn0030966,path:dme00920
FBgn0039698,path:dme00920
FBgn0020389,path:dme00920
FBgn0037526,path:dme00970
FBgn0027090,path:dme00970
FBgn0086443,path:dme00970
